7.93,3.5696571393156456e-16
74.91,3.570635515104517e-16
20.9,3.2050409188907415e-16
38.58,3.5756391518696854e-16
48.36,3.396935579682332e-16
35.98,3.569238067946144e-16
36.29,3.569700431942858e-16
35.05,3.3921599521839984e-16
6.48,3.3919691372486135e-16
60.1,2.941123768378583e-16
9,3.205128906712991e-16
26.35,3.572281028942092e-16
80.63,3.568992577391053e-16
26.78,4.01850980332643e-16
7.62,3.3357632000645062e-16
87.91,3.3928629508724625e-16
11.2,3.3920646110347613e-16
14.25,3.4370907523223625e-16
15.99,4.005971949677961e-16
25.17,3.569550269006598e-16
66.27,3.2081286407693153e-16
56.52,3.332589167627001e-16
5.09,3.899234547122595e-16
50.48,2.9414690675170555e-16
20.88,3.3922214178649807e-16
9.51,4.0030216629250646e-16
7.34,3.2054015653703187e-16
27.8,3.57002954988055e-16
57.62,3.570703825841803e-16
10.1,3.8459548139820744e-16
12.42,3.396999002746352e-16
11.54,2.941548992095829e-16
21.57,3.571630747440883e-16
4.61,3.392186635097039e-16
31.28,3.3918339852916495e-16
29.7,2.940036450735426e-16
31.59,3.397352884951153e-16
4.24,3.20738987067395e-16
5.78,3.398169353964249e-16
28.07,3.3336154453245824e-16
10.77,3.570956646503028e-16
57.09,3.6156135457737463e-16
17.9,3.5727298795462e-16
37.22,3.5775026834821085e-16
8.98,2.9455592170998533e-16
33.53,3.5694183772696174e-16
74.3,3.3920932981299117e-16
17.13,3.392250525959549e-16
23.04,3.3952273398095663e-16
16.43,3.456644200362166e-16
5.67,3.666030704806257e-16
20.61,3.5689553591701235e-16
24.19,3.403153172180487e-16
43.6,3.520370891709024e-16
17.95,3.5694590588159324e-16
16.89,3.5732496498953463e-16
26.53,3.5692658173413103e-16
5.06,3.4376132927419304e-16
27.64,3.3941404581623693e-16
61.54,3.5696753544155095e-16
48.01,3.2077482833682676e-16
30.59,3.569544835360876e-16
18.89,4.1565364556766184e-16
75.29,3.391970046948004e-16
60,3.340077614973877e-16
41.05,3.2113779788401915e-16
34.71,3.312065212960885e-16
32.83,3.3959554373561325e-16
67.92,3.846125909971726e-16
34.54,3.391857285113987e-16
4.41,3.395470106826001e-16
6.74,3.2077355032360596e-16
53.16,3.340153632336264e-16
44.35,3.570227104854999e-16
76.31,3.394636367205686e-16
41.11,3.394836511089299e-16
4.05,2.9413012687887916e-16
28.03,3.392467193655222e-16
14.45,3.569545722959819e-16
17.06,3.152427400121712e-16
32.52,3.392312252594448e-16
34.89,3.6106148432747825e-16
28.93,3.5727112719573164e-16
14.56,3.3934907232529694e-16
70.53,3.568954659266233e-16
21.43,3.3922001497391534e-16
6.01,3.635697895174698e-16
6.4,3.514188985260582e-16
55.88,3.5697272696092925e-16
13.17,3.8461481917354265e-16
23.95,3.403570330314172e-16
13.44,3.89998332168347e-16
57.55,3.2061112790903753e-16
53.05,3.3313166823061994e-16
25.99,3.404892919667372e-16
40.73,3.4008719890513165e-16
35.3,3.6106148432747825e-16
52.66,3.2117735069810616e-16
22.62,3.4003410369061704e-16
31.49,3.3919655045403555e-16
4.98,3.900273442247009e-16
12.62,3.57316559689919e-16
28.84,3.206579263169425e-16
54.49,3.5715906357416033e-16
49.17,3.396586055721697e-16
38.94,3.8625581539605147e-16
12.68,3.398921992284698e-16
73.06,2.944159783185607e-16
8.09,3.568921763628558e-16
33.86,3.1488456649226793e-16
43.57,3.2058091520270457e-16
24.53,3.206285841656369e-16
63,3.848498587741669e-16
47.69,3.570956646503028e-16
19.03,3.209113403006256e-16
39.07,3.8485163838918393e-16
8.26,3.205092036247056e-16
17.23,3.8989944204850417e-16
4.58,3.5693111762671045e-16
19.56,3.393422958701023e-16
77.88,3.5696699281957964e-16
59.76,3.5689335797435696e-16
67.64,3.5690389761118854e-16
86.63,3.392248492840894e-16
44.76,3.5703857994333754e-16
18.73,3.5715754548886747e-16
9.9,3.208550718737148e-16
18.92,3.569779956465731e-16
45.89,3.5884185299937917e-16
16.26,2.939058320838282e-16
51.74,3.391866697203345e-16
4.76,3.3954041765265954e-16
20.32,3.3966476576047696e-16
61.02,3.392367781512178e-16
7.04,3.331636139227592e-16
40.83,3.331403088215219e-16
22.77,4.003266734772027e-16
7.36,3.569189819249059e-16
12.36,3.39967723011479e-16
36.15,3.3971911246893223e-16
29.86,3.3925081563604986e-16
29.24,3.5730871346859987e-16
17.49,3.856122897864967e-16
48.13,3.333606982470755e-16
54.91,3.4276290492620723e-16
31.05,3.56892840247848e-16
84.55,3.5724258534841397e-16
65.9,3.3924998404191077e-16
30.98,4.0029685041478005e-16
23.48,3.205883219791092e-16
26.75,3.3946920132182304e-16
38.36,3.3926751638679917e-16
32.2,3.394104439599596e-16
3.27,3.392774255722796e-16
25.46,3.5690212833256484e-16
20.05,3.2087031221365046e-16
52.07,3.3945871951033725e-16
25.61,3.6987190176641787e-16
20.67,3.205325102721126e-16
20.05,3.3925185620865743e-16
4.41,3.208252485373545e-16
39.97,3.3926994173866654e-16
23.95,3.573771359300707e-16
55.59,3.570395717610324e-16
3.1,3.3925623827284767e-16
13.69,3.9745993972772024e-16
25.45,3.5062590907792103e-16
44.13,3.3331309123451113e-16
33.4,3.392211541847575e-16
35.64,3.392281932208911e-16
10.39,3.4460068265700856e-16
13.42,2.9431086851815727e-16
29.49,3.392861835701258e-16
57.12,3.5697203346346544e-16
3.47,3.5694427471461133e-16
5.4,3.568867728591915e-16
18.54,3.569721342289281e-16
88.79,3.56977468781508e-16
42.49,3.3948053475923797e-16
25.04,3.5688796040701297e-16
